problem,instance,scenario,target,score
rbv2_svm_41278_acc,41278,rbv2_svm,acc,0.766276061534882
rbv2_svm_41278_bac,41278,rbv2_svm,bac,0.613352596759796
rbv2_svm_41278_auc,41278,rbv2_svm,auc,0.864276468753815
rbv2_svm_41278_logloss,41278,rbv2_svm,logloss,0.482647895812988
rbv2_svm_1489_acc,1489,rbv2_svm,acc,0.900771081447601
rbv2_svm_1489_bac,1489,rbv2_svm,bac,0.889868080615997
rbv2_svm_1489_auc,1489,rbv2_svm,auc,0.980355262756348
rbv2_svm_1489_logloss,1489,rbv2_svm,logloss,0.304200649261475
rbv2_svm_1501_acc,1501,rbv2_svm,acc,0.976000189781189
rbv2_svm_1501_bac,1501,rbv2_svm,bac,0.985792934894562
rbv2_svm_1501_auc,1501,rbv2_svm,auc,0.99906200170517
rbv2_svm_1501_logloss,1501,rbv2_svm,logloss,0.115539722144604
rbv2_svm_15_acc,15,rbv2_svm,acc,0.976213932037354
rbv2_svm_15_bac,15,rbv2_svm,bac,0.967283010482788
rbv2_svm_15_auc,15,rbv2_svm,auc,0.994556069374084
rbv2_svm_15_logloss,15,rbv2_svm,logloss,0.100587591528893
rbv2_svm_300_acc,300,rbv2_svm,acc,0.982498288154602
rbv2_svm_300_bac,300,rbv2_svm,bac,0.995563864707947
rbv2_svm_300_auc,300,rbv2_svm,auc,0.999551892280579
rbv2_svm_300_logloss,300,rbv2_svm,logloss,0.0609179250895977
rbv2_svm_1485_acc,1485,rbv2_svm,acc,0.63989520072937
rbv2_svm_1485_bac,1485,rbv2_svm,bac,0.722124516963959
rbv2_svm_1485_auc,1485,rbv2_svm,auc,0.745817840099335
rbv2_svm_1485_logloss,1485,rbv2_svm,logloss,0.563916563987732
rbv2_svm_1486_acc,1486,rbv2_svm,acc,0.965217351913452
rbv2_svm_1486_bac,1486,rbv2_svm,bac,0.923359453678131
rbv2_svm_1486_auc,1486,rbv2_svm,auc,0.978127062320709
rbv2_svm_1486_logloss,1486,rbv2_svm,logloss,0.111226923763752
rbv2_svm_1510_acc,1510,rbv2_svm,acc,0.99217677116394
rbv2_svm_1510_bac,1510,rbv2_svm,bac,0.985052406787872
rbv2_svm_1510_auc,1510,rbv2_svm,auc,0.99924498796463
rbv2_svm_1510_logloss,1510,rbv2_svm,logloss,0.0425359979271889
rbv2_svm_182_acc,182,rbv2_svm,acc,0.933927178382874
rbv2_svm_182_bac,182,rbv2_svm,bac,0.940589189529419
rbv2_svm_182_auc,182,rbv2_svm,auc,0.996215343475342
rbv2_svm_182_logloss,182,rbv2_svm,logloss,0.178305670619011
rbv2_svm_41169_acc,41169,rbv2_svm,acc,0.389071702957153
rbv2_svm_41169_bac,41169,rbv2_svm,bac,0.309294939041138
rbv2_svm_41169_auc,41169,rbv2_svm,auc,0.975293517112732
rbv2_svm_41169_logloss,41169,rbv2_svm,logloss,2.32709002494812
rbv2_ranger_4135_acc,4135,rbv2_ranger,acc,0.97952538728714
rbv2_ranger_4135_bac,4135,rbv2_ranger,bac,0.80504435300827
rbv2_ranger_4135_auc,4135,rbv2_ranger,auc,0.971509754657745
rbv2_ranger_4135_logloss,4135,rbv2_ranger,logloss,0.0142779080197215
rbv2_ranger_40981_acc,40981,rbv2_ranger,acc,0.908920109272003
rbv2_ranger_40981_bac,40981,rbv2_ranger,bac,0.917464315891266
rbv2_ranger_40981_auc,40981,rbv2_ranger,auc,0.969732522964478
rbv2_ranger_40981_logloss,40981,rbv2_ranger,logloss,0.310983091592789
rbv2_ranger_4134_acc,4134,rbv2_ranger,acc,0.86944043636322
rbv2_ranger_4134_bac,4134,rbv2_ranger,bac,0.885716021060944
rbv2_ranger_4134_auc,4134,rbv2_ranger,auc,0.926459014415741
rbv2_ranger_4134_logloss,4134,rbv2_ranger,logloss,0.304542720317841
rbv2_ranger_1220_acc,1220,rbv2_ranger,acc,0.863269031047821
rbv2_ranger_1220_bac,1220,rbv2_ranger,bac,0.736718356609345
rbv2_ranger_1220_auc,1220,rbv2_ranger,auc,0.849429070949554
rbv2_ranger_1220_logloss,1220,rbv2_ranger,logloss,0.381734490394592
rbv2_ranger_4154_acc,4154,rbv2_ranger,acc,0.998998165130615
rbv2_ranger_4154_bac,4154,rbv2_ranger,bac,0.857073128223419
rbv2_ranger_4154_auc,4154,rbv2_ranger,auc,0.991831958293915
rbv2_ranger_4154_logloss,4154,rbv2_ranger,logloss,0.00515732681378722
rbv2_ranger_4538_acc,4538,rbv2_ranger,acc,0.71846354007721
rbv2_ranger_4538_bac,4538,rbv2_ranger,bac,0.649588882923126
rbv2_ranger_4538_auc,4538,rbv2_ranger,auc,0.952048778533936
rbv2_ranger_4538_logloss,4538,rbv2_ranger,logloss,0.856250762939453
rbv2_ranger_40978_acc,40978,rbv2_ranger,acc,0.990039706230164
rbv2_ranger_40978_bac,40978,rbv2_ranger,bac,0.973617076873779
rbv2_ranger_40978_auc,40978,rbv2_ranger,auc,0.993970036506653
rbv2_ranger_40978_logloss,40978,rbv2_ranger,logloss,0.0123739074915648
rbv2_ranger_375_acc,375,rbv2_ranger,acc,0.983946859836578
rbv2_ranger_375_bac,375,rbv2_ranger,bac,0.976576089859009
rbv2_ranger_375_auc,375,rbv2_ranger,auc,0.997824192047119
rbv2_ranger_375_logloss,375,rbv2_ranger,logloss,0.173880219459534
rbv2_ranger_40496_acc,40496,rbv2_ranger,acc,0.802052617073059
rbv2_ranger_40496_bac,40496,rbv2_ranger,bac,0.854756593704224
rbv2_ranger_40496_auc,40496,rbv2_ranger,auc,0.990304589271545
rbv2_ranger_40496_logloss,40496,rbv2_ranger,logloss,0.856572806835175
rbv2_ranger_40966_acc,40966,rbv2_ranger,acc,0.993945896625519
rbv2_ranger_40966_bac,40966,rbv2_ranger,bac,0.993204414844513
rbv2_ranger_40966_auc,40966,rbv2_ranger,auc,0.999668180942535
rbv2_ranger_40966_logloss,40966,rbv2_ranger,logloss,0.172462239861488
rbv2_ranger_4534_acc,4534,rbv2_ranger,acc,0.978399932384491
rbv2_ranger_4534_bac,4534,rbv2_ranger,bac,0.961747467517853
rbv2_ranger_4534_auc,4534,rbv2_ranger,auc,0.986601769924164
rbv2_ranger_4534_logloss,4534,rbv2_ranger,logloss,0.0528995245695114
rbv2_ranger_40900_acc,40900,rbv2_ranger,acc,0.996829330921173
rbv2_ranger_40900_bac,40900,rbv2_ranger,bac,0.904616177082062
rbv2_ranger_40900_auc,40900,rbv2_ranger,auc,0.995068371295929
rbv2_ranger_40900_logloss,40900,rbv2_ranger,logloss,0.0133377779275179
rbv2_ranger_40536_acc,40536,rbv2_ranger,acc,0.959548711776733
rbv2_ranger_40536_bac,40536,rbv2_ranger,bac,0.896124124526978
rbv2_ranger_40536_auc,40536,rbv2_ranger,auc,0.977701783180237
rbv2_ranger_40536_logloss,40536,rbv2_ranger,logloss,0.0414521284401417
rbv2_ranger_41156_acc,41156,rbv2_ranger,acc,0.872163951396942
rbv2_ranger_41156_bac,41156,rbv2_ranger,bac,0.818199336528778
rbv2_ranger_41156_auc,41156,rbv2_ranger,auc,0.935677468776703
rbv2_ranger_41156_logloss,41156,rbv2_ranger,logloss,0.320409685373306
rbv2_ranger_1590_acc,1590,rbv2_ranger,acc,0.921540200710297
rbv2_ranger_1590_bac,1590,rbv2_ranger,bac,0.877734482288361
rbv2_ranger_1590_auc,1590,rbv2_ranger,auc,0.964867293834686
rbv2_ranger_1590_logloss,1590,rbv2_ranger,logloss,0.0360955707728863
rbv2_ranger_1457_acc,1457,rbv2_ranger,acc,1
rbv2_ranger_1457_bac,1457,rbv2_ranger,bac,1
rbv2_ranger_1457_auc,1457,rbv2_ranger,auc,1
rbv2_ranger_1457_logloss,1457,rbv2_ranger,logloss,0.0396859645843506
rbv2_ranger_458_acc,458,rbv2_ranger,acc,0.993346035480499
rbv2_ranger_458_bac,458,rbv2_ranger,bac,0.984425067901611
rbv2_ranger_458_auc,458,rbv2_ranger,auc,0.999279260635376
rbv2_ranger_458_logloss,458,rbv2_ranger,logloss,0.0897518992424011
rbv2_ranger_469_acc,469,rbv2_ranger,acc,0.423854500055313
rbv2_ranger_469_bac,469,rbv2_ranger,bac,0.800197601318359
rbv2_ranger_469_auc,469,rbv2_ranger,auc,0.991190850734711
rbv2_ranger_469_logloss,469,rbv2_ranger,logloss,1.62748765945435
rbv2_ranger_41157_acc,41157,rbv2_ranger,acc,0.713028788566589
rbv2_ranger_41157_bac,41157,rbv2_ranger,bac,0.715164124965668
rbv2_ranger_41157_auc,41157,rbv2_ranger,auc,0.854665279388428
rbv2_ranger_41157_logloss,41157,rbv2_ranger,logloss,0.570326328277588
rbv2_ranger_11_acc,11,rbv2_ranger,acc,0.922693073749542
rbv2_ranger_11_bac,11,rbv2_ranger,bac,0.736076474189758
rbv2_ranger_11_auc,11,rbv2_ranger,auc,0.979988873004913
rbv2_ranger_11_logloss,11,rbv2_ranger,logloss,0.407668709754944
rbv2_ranger_1461_acc,1461,rbv2_ranger,acc,0.933873116970062
rbv2_ranger_1461_bac,1461,rbv2_ranger,bac,0.830154120922089
rbv2_ranger_1461_auc,1461,rbv2_ranger,auc,0.925831913948059
rbv2_ranger_1461_logloss,1461,rbv2_ranger,logloss,0.123277641832829
rbv2_ranger_1462_acc,1462,rbv2_ranger,acc,0.999505639076233
rbv2_ranger_1462_bac,1462,rbv2_ranger,bac,0.99860668182373
rbv2_ranger_1462_auc,1462,rbv2_ranger,auc,0.999912261962891
rbv2_ranger_1462_logloss,1462,rbv2_ranger,logloss,0.0135025484487414
rbv2_ranger_1464_acc,1464,rbv2_ranger,acc,0.803756356239319
rbv2_ranger_1464_bac,1464,rbv2_ranger,bac,0.710858523845673
rbv2_ranger_1464_auc,1464,rbv2_ranger,auc,0.810129046440125
rbv2_ranger_1464_logloss,1464,rbv2_ranger,logloss,0.447435826063156
rbv2_ranger_15_acc,15,rbv2_ranger,acc,0.999657690525055
rbv2_ranger_15_bac,15,rbv2_ranger,bac,0.99671334028244
rbv2_ranger_15_auc,15,rbv2_ranger,auc,0.99760913848877
rbv2_ranger_15_logloss,15,rbv2_ranger,logloss,0.0797175392508507
rbv2_ranger_40975_acc,40975,rbv2_ranger,acc,0.990705549716949
rbv2_ranger_40975_bac,40975,rbv2_ranger,bac,0.979878604412079
rbv2_ranger_40975_auc,40975,rbv2_ranger,auc,0.999801635742188
rbv2_ranger_40975_logloss,40975,rbv2_ranger,logloss,0.0565103739500046
rbv2_ranger_41142_acc,41142,rbv2_ranger,acc,0.832234978675842
rbv2_ranger_41142_bac,41142,rbv2_ranger,bac,0.877844989299774
rbv2_ranger_41142_auc,41142,rbv2_ranger,auc,0.891847610473633
rbv2_ranger_41142_logloss,41142,rbv2_ranger,logloss,0.344485551118851
rbv2_ranger_40701_acc,40701,rbv2_ranger,acc,0.978485763072968
rbv2_ranger_40701_bac,40701,rbv2_ranger,bac,0.93983781337738
rbv2_ranger_40701_auc,40701,rbv2_ranger,auc,0.990062832832336
rbv2_ranger_40701_logloss,40701,rbv2_ranger,logloss,0.117714568972588
rbv2_ranger_40994_acc,40994,rbv2_ranger,acc,0.941734492778778
rbv2_ranger_40994_bac,40994,rbv2_ranger,bac,0.831991314888001
rbv2_ranger_40994_auc,40994,rbv2_ranger,auc,0.972356975078583
rbv2_ranger_40994_logloss,40994,rbv2_ranger,logloss,0.119170822203159
rbv2_ranger_23_acc,23,rbv2_ranger,acc,0.616234004497528
rbv2_ranger_23_bac,23,rbv2_ranger,bac,0.63414192199707
rbv2_ranger_23_auc,23,rbv2_ranger,auc,0.851295948028565
rbv2_ranger_23_logloss,23,rbv2_ranger,logloss,0.80498081445694
rbv2_ranger_1468_acc,1468,rbv2_ranger,acc,0.973649561405182
rbv2_ranger_1468_bac,1468,rbv2_ranger,bac,0.991881132125854
rbv2_ranger_1468_auc,1468,rbv2_ranger,auc,0.997108817100525
rbv2_ranger_1468_logloss,1468,rbv2_ranger,logloss,0.231555759906769
rbv2_ranger_40668_acc,40668,rbv2_ranger,acc,0.955164015293121
rbv2_ranger_40668_bac,40668,rbv2_ranger,bac,0.967807114124298
rbv2_ranger_40668_auc,40668,rbv2_ranger,auc,0.995533466339111
rbv2_ranger_40668_logloss,40668,rbv2_ranger,logloss,0.037103109061718
rbv2_ranger_29_acc,29,rbv2_ranger,acc,0.921486139297485
rbv2_ranger_29_bac,29,rbv2_ranger,bac,0.933686137199402
rbv2_ranger_29_auc,29,rbv2_ranger,auc,0.975055456161499
rbv2_ranger_29_logloss,29,rbv2_ranger,logloss,0.253243118524551
rbv2_ranger_31_acc,31,rbv2_ranger,acc,0.773190855979919
rbv2_ranger_31_bac,31,rbv2_ranger,bac,0.693381667137146
rbv2_ranger_31_auc,31,rbv2_ranger,auc,0.840824544429779
rbv2_ranger_31_logloss,31,rbv2_ranger,logloss,0.477691739797592
rbv2_ranger_6332_acc,6332,rbv2_ranger,acc,0.837783753871918
rbv2_ranger_6332_bac,6332,rbv2_ranger,bac,0.863846302032471
rbv2_ranger_6332_auc,6332,rbv2_ranger,auc,0.946549832820892
rbv2_ranger_6332_logloss,6332,rbv2_ranger,logloss,0.102089777588844
rbv2_ranger_37_acc,37,rbv2_ranger,acc,0.77925580739975
rbv2_ranger_37_bac,37,rbv2_ranger,bac,0.731187343597412
rbv2_ranger_37_auc,37,rbv2_ranger,auc,0.837834060192108
rbv2_ranger_37_logloss,37,rbv2_ranger,logloss,0.473971903324127
rbv2_ranger_40670_acc,40670,rbv2_ranger,acc,0.97504198551178
rbv2_ranger_40670_bac,40670,rbv2_ranger,bac,0.973281025886536
rbv2_ranger_40670_auc,40670,rbv2_ranger,auc,0.998022139072418
rbv2_ranger_40670_logloss,40670,rbv2_ranger,logloss,0.126948431134224
rbv2_ranger_23381_acc,23381,rbv2_ranger,acc,0.656962811946869
rbv2_ranger_23381_bac,23381,rbv2_ranger,bac,0.692572772502899
rbv2_ranger_23381_auc,23381,rbv2_ranger,auc,0.703255116939545
rbv2_ranger_23381_logloss,23381,rbv2_ranger,logloss,0.582024276256561
rbv2_ranger_151_acc,151,rbv2_ranger,acc,0.936860978603363
rbv2_ranger_151_bac,151,rbv2_ranger,bac,0.898156940937042
rbv2_ranger_151_auc,151,rbv2_ranger,auc,0.973100960254669
rbv2_ranger_151_logloss,151,rbv2_ranger,logloss,0.202882722020149
rbv2_ranger_188_acc,188,rbv2_ranger,acc,0.760413885116577
rbv2_ranger_188_bac,188,rbv2_ranger,bac,0.775692045688629
rbv2_ranger_188_auc,188,rbv2_ranger,auc,0.97973096370697
rbv2_ranger_188_logloss,188,rbv2_ranger,logloss,0.688589096069336
rbv2_ranger_41164_acc,41164,rbv2_ranger,acc,0.80923330783844
rbv2_ranger_41164_bac,41164,rbv2_ranger,bac,0.895256221294403
rbv2_ranger_41164_auc,41164,rbv2_ranger,auc,0.991355359554291
rbv2_ranger_41164_logloss,41164,rbv2_ranger,logloss,0.336991429328918
rbv2_ranger_1475_acc,1475,rbv2_ranger,acc,0.668172299861908
rbv2_ranger_1475_bac,1475,rbv2_ranger,bac,0.586781919002533
rbv2_ranger_1475_auc,1475,rbv2_ranger,auc,0.936720311641693
rbv2_ranger_1475_logloss,1475,rbv2_ranger,logloss,0.983607172966003
rbv2_ranger_1476_acc,1476,rbv2_ranger,acc,0.998858630657196
rbv2_ranger_1476_bac,1476,rbv2_ranger,bac,0.996743738651276
rbv2_ranger_1476_auc,1476,rbv2_ranger,auc,0.999784469604492
rbv2_ranger_1476_logloss,1476,rbv2_ranger,logloss,0.0202486645430326
rbv2_ranger_1478_acc,1478,rbv2_ranger,acc,0.987158477306366
rbv2_ranger_1478_bac,1478,rbv2_ranger,bac,0.985157608985901
rbv2_ranger_1478_auc,1478,rbv2_ranger,auc,0.999641478061676
rbv2_ranger_1478_logloss,1478,rbv2_ranger,logloss,0.0620118044316769
rbv2_ranger_1479_acc,1479,rbv2_ranger,acc,0.5925572514534
rbv2_ranger_1479_bac,1479,rbv2_ranger,bac,0.739899516105652
rbv2_ranger_1479_auc,1479,rbv2_ranger,auc,0.767622113227844
rbv2_ranger_1479_logloss,1479,rbv2_ranger,logloss,0.640865623950958
rbv2_ranger_41212_acc,41212,rbv2_ranger,acc,0.896639585494995
rbv2_ranger_41212_bac,41212,rbv2_ranger,bac,0.860990703105927
rbv2_ranger_41212_auc,41212,rbv2_ranger,auc,0.978349089622498
rbv2_ranger_41212_logloss,41212,rbv2_ranger,logloss,0.343170493841171
rbv2_ranger_1480_acc,1480,rbv2_ranger,acc,0.798912763595581
rbv2_ranger_1480_bac,1480,rbv2_ranger,bac,0.69575697183609
rbv2_ranger_1480_auc,1480,rbv2_ranger,auc,0.83507239818573
rbv2_ranger_1480_logloss,1480,rbv2_ranger,logloss,0.450261056423187
rbv2_ranger_41143_acc,41143,rbv2_ranger,acc,0.847335577011108
rbv2_ranger_41143_bac,41143,rbv2_ranger,bac,0.845144867897034
rbv2_ranger_41143_auc,41143,rbv2_ranger,auc,0.938236594200134
rbv2_ranger_41143_logloss,41143,rbv2_ranger,logloss,0.328333914279938
rbv2_ranger_1053_acc,1053,rbv2_ranger,acc,0.846635282039642
rbv2_ranger_1053_bac,1053,rbv2_ranger,bac,0.661322832107544
rbv2_ranger_1053_auc,1053,rbv2_ranger,auc,0.845062673091888
rbv2_ranger_1053_logloss,1053,rbv2_ranger,logloss,0.372125864028931
rbv2_ranger_41027_acc,41027,rbv2_ranger,acc,0.876965939998627
rbv2_ranger_41027_bac,41027,rbv2_ranger,bac,0.815967619419098
rbv2_ranger_41027_auc,41027,rbv2_ranger,auc,0.986342132091522
rbv2_ranger_41027_logloss,41027,rbv2_ranger,logloss,0.284988015890121
rbv2_ranger_1067_acc,1067,rbv2_ranger,acc,0.887878954410553
rbv2_ranger_1067_bac,1067,rbv2_ranger,bac,0.693568170070648
rbv2_ranger_1067_auc,1067,rbv2_ranger,auc,0.883718073368073
rbv2_ranger_1067_logloss,1067,rbv2_ranger,logloss,0.321003645658493
rbv2_ranger_1063_acc,1063,rbv2_ranger,acc,0.875798404216766
rbv2_ranger_1063_bac,1063,rbv2_ranger,bac,0.804335296154022
rbv2_ranger_1063_auc,1063,rbv2_ranger,auc,0.865949630737305
rbv2_ranger_1063_logloss,1063,rbv2_ranger,logloss,0.349232256412506
rbv2_ranger_3_acc,3,rbv2_ranger,acc,0.998159646987915
rbv2_ranger_3_bac,3,rbv2_ranger,bac,0.994688808917999
rbv2_ranger_3_auc,3,rbv2_ranger,auc,0.99901819229126
rbv2_ranger_3_logloss,3,rbv2_ranger,logloss,0.0122210485860705
rbv2_ranger_6_acc,6,rbv2_ranger,acc,0.974918782711029
rbv2_ranger_6_bac,6,rbv2_ranger,bac,0.979719758033752
rbv2_ranger_6_auc,6,rbv2_ranger,auc,0.999801635742188
rbv2_ranger_6_logloss,6,rbv2_ranger,logloss,0.212070629000664
rbv2_ranger_1485_acc,1485,rbv2_ranger,acc,0.903544068336487
rbv2_ranger_1485_bac,1485,rbv2_ranger,bac,0.911561667919159
rbv2_ranger_1485_auc,1485,rbv2_ranger,auc,0.960053980350494
rbv2_ranger_1485_logloss,1485,rbv2_ranger,logloss,0.32953929901123
rbv2_ranger_1056_acc,1056,rbv2_ranger,acc,0.996534645557404
rbv2_ranger_1056_bac,1056,rbv2_ranger,bac,0.746626257896423
rbv2_ranger_1056_auc,1056,rbv2_ranger,auc,0.97891092300415
rbv2_ranger_1056_logloss,1056,rbv2_ranger,logloss,0.0204281620681286
rbv2_ranger_12_acc,12,rbv2_ranger,acc,0.981952965259552
rbv2_ranger_12_bac,12,rbv2_ranger,bac,0.977019488811493
rbv2_ranger_12_auc,12,rbv2_ranger,auc,0.999841690063477
rbv2_ranger_12_logloss,12,rbv2_ranger,logloss,0.176327988505363
rbv2_ranger_14_acc,14,rbv2_ranger,acc,0.853887677192688
rbv2_ranger_14_bac,14,rbv2_ranger,bac,0.910369694232941
rbv2_ranger_14_auc,14,rbv2_ranger,auc,0.993901789188385
rbv2_ranger_14_logloss,14,rbv2_ranger,logloss,0.474369049072266
rbv2_ranger_16_acc,16,rbv2_ranger,acc,0.971729397773743
rbv2_ranger_16_bac,16,rbv2_ranger,bac,0.971305966377258
rbv2_ranger_16_auc,16,rbv2_ranger,auc,0.997171580791473
rbv2_ranger_16_logloss,16,rbv2_ranger,logloss,0.285575956106186
rbv2_ranger_18_acc,18,rbv2_ranger,acc,0.808411836624146
rbv2_ranger_18_bac,18,rbv2_ranger,bac,0.766758799552918
rbv2_ranger_18_auc,18,rbv2_ranger,auc,0.980108499526978
rbv2_ranger_18_logloss,18,rbv2_ranger,logloss,0.648280680179596
rbv2_ranger_40979_acc,40979,rbv2_ranger,acc,0.988089561462402
rbv2_ranger_40979_bac,40979,rbv2_ranger,bac,0.989756941795349
rbv2_ranger_40979_auc,40979,rbv2_ranger,auc,0.998812437057495
rbv2_ranger_40979_logloss,40979,rbv2_ranger,logloss,0.205743908882141
rbv2_ranger_22_acc,22,rbv2_ranger,acc,0.793728888034821
rbv2_ranger_22_bac,22,rbv2_ranger,bac,0.838180899620056
rbv2_ranger_22_auc,22,rbv2_ranger,auc,0.986906707286835
rbv2_ranger_22_logloss,22,rbv2_ranger,logloss,0.620256006717682
rbv2_ranger_1515_acc,1515,rbv2_ranger,acc,0.918120801448822
rbv2_ranger_1515_bac,1515,rbv2_ranger,bac,0.929510474205017
rbv2_ranger_1515_auc,1515,rbv2_ranger,auc,0.992401540279388
rbv2_ranger_1515_logloss,1515,rbv2_ranger,logloss,0.474187940359116
rbv2_ranger_334_acc,334,rbv2_ranger,acc,0.988071143627167
rbv2_ranger_334_bac,334,rbv2_ranger,bac,0.981623888015747
rbv2_ranger_334_auc,334,rbv2_ranger,auc,0.996038675308228
rbv2_ranger_334_logloss,334,rbv2_ranger,logloss,0.17290897667408
rbv2_ranger_24_acc,24,rbv2_ranger,acc,0.999552369117737
rbv2_ranger_24_bac,24,rbv2_ranger,bac,0.995174646377563
rbv2_ranger_24_auc,24,rbv2_ranger,auc,0.999776840209961
rbv2_ranger_24_logloss,24,rbv2_ranger,logloss,0.00188325706403703
rbv2_ranger_1486_acc,1486,rbv2_ranger,acc,0.981083869934082
rbv2_ranger_1486_bac,1486,rbv2_ranger,bac,0.952154099941254
rbv2_ranger_1486_auc,1486,rbv2_ranger,auc,0.983066618442535
rbv2_ranger_1486_logloss,1486,rbv2_ranger,logloss,0.0583519227802753
rbv2_ranger_41278_acc,41278,rbv2_ranger,acc,0.786689162254334
rbv2_ranger_41278_bac,41278,rbv2_ranger,bac,0.861320853233337
rbv2_ranger_41278_auc,41278,rbv2_ranger,auc,0.966880917549133
rbv2_ranger_41278_logloss,41278,rbv2_ranger,logloss,0.0123482784256339
rbv2_ranger_28_acc,28,rbv2_ranger,acc,0.992776393890381
rbv2_ranger_28_bac,28,rbv2_ranger,bac,0.993877172470093
rbv2_ranger_28_auc,28,rbv2_ranger,auc,0.999500393867493
rbv2_ranger_28_logloss,28,rbv2_ranger,logloss,0.122214645147324
rbv2_ranger_1487_acc,1487,rbv2_ranger,acc,0.952865362167358
rbv2_ranger_1487_bac,1487,rbv2_ranger,bac,0.686808347702026
rbv2_ranger_1487_auc,1487,rbv2_ranger,auc,0.9199578166008
rbv2_ranger_1487_logloss,1487,rbv2_ranger,logloss,0.143547579646111
rbv2_ranger_1068_acc,1068,rbv2_ranger,acc,0.957099854946136
rbv2_ranger_1068_bac,1068,rbv2_ranger,bac,0.707476913928986
rbv2_ranger_1068_auc,1068,rbv2_ranger,auc,0.888341844081879
rbv2_ranger_1068_logloss,1068,rbv2_ranger,logloss,0.173129126429558
rbv2_ranger_1050_acc,1050,rbv2_ranger,acc,0.919087052345276
rbv2_ranger_1050_bac,1050,rbv2_ranger,bac,0.66344279050827
rbv2_ranger_1050_auc,1050,rbv2_ranger,auc,0.885187447071075
rbv2_ranger_1050_logloss,1050,rbv2_ranger,logloss,0.247510969638824
rbv2_ranger_1049_acc,1049,rbv2_ranger,acc,0.935102522373199
rbv2_ranger_1049_bac,1049,rbv2_ranger,bac,0.761198222637177
rbv2_ranger_1049_auc,1049,rbv2_ranger,auc,0.945602476596832
rbv2_ranger_1049_logloss,1049,rbv2_ranger,logloss,0.188452392816544
rbv2_ranger_32_acc,32,rbv2_ranger,acc,0.997777104377747
rbv2_ranger_32_bac,32,rbv2_ranger,bac,0.994544684886932
rbv2_ranger_32_auc,32,rbv2_ranger,auc,0.999963760375977
rbv2_ranger_32_logloss,32,rbv2_ranger,logloss,0.0448327995836735
rbv2_ranger_1489_acc,1489,rbv2_ranger,acc,0.937669932842255
rbv2_ranger_1489_bac,1489,rbv2_ranger,bac,0.912431418895721
rbv2_ranger_1489_auc,1489,rbv2_ranger,auc,0.972012042999268
rbv2_ranger_1489_logloss,1489,rbv2_ranger,logloss,0.226650357246399
rbv2_ranger_470_acc,470,rbv2_ranger,acc,0.703890860080719
rbv2_ranger_470_bac,470,rbv2_ranger,bac,0.65820324420929
rbv2_ranger_470_auc,470,rbv2_ranger,auc,0.727671623229981
rbv2_ranger_470_logloss,470,rbv2_ranger,logloss,0.559966206550598
rbv2_ranger_1494_acc,1494,rbv2_ranger,acc,0.906539022922516
rbv2_ranger_1494_bac,1494,rbv2_ranger,bac,0.88157331943512
rbv2_ranger_1494_auc,1494,rbv2_ranger,auc,0.953148007392883
rbv2_ranger_1494_logloss,1494,rbv2_ranger,logloss,0.294203788042069
rbv2_ranger_182_acc,182,rbv2_ranger,acc,0.938873469829559
rbv2_ranger_182_bac,182,rbv2_ranger,bac,0.930691957473755
rbv2_ranger_182_auc,182,rbv2_ranger,auc,0.998669564723969
rbv2_ranger_182_logloss,182,rbv2_ranger,logloss,0.198502540588379
rbv2_ranger_312_acc,312,rbv2_ranger,acc,0.995118200778961
rbv2_ranger_312_bac,312,rbv2_ranger,bac,0.982607305049896
rbv2_ranger_312_auc,312,rbv2_ranger,auc,0.998260080814362
rbv2_ranger_312_logloss,312,rbv2_ranger,logloss,0.0698505267500877
rbv2_ranger_40984_acc,40984,rbv2_ranger,acc,0.98816305398941
rbv2_ranger_40984_bac,40984,rbv2_ranger,bac,0.995353102684021
rbv2_ranger_40984_auc,40984,rbv2_ranger,auc,0.999998092651367
rbv2_ranger_40984_logloss,40984,rbv2_ranger,logloss,0.078725591301918
rbv2_ranger_1501_acc,1501,rbv2_ranger,acc,0.96047705411911
rbv2_ranger_1501_bac,1501,rbv2_ranger,bac,0.966442108154297
rbv2_ranger_1501_auc,1501,rbv2_ranger,auc,0.996226787567139
rbv2_ranger_1501_logloss,1501,rbv2_ranger,logloss,0.439463973045349
rbv2_ranger_40685_acc,40685,rbv2_ranger,acc,0.998791456222534
rbv2_ranger_40685_bac,40685,rbv2_ranger,bac,0.960387289524078
rbv2_ranger_40685_auc,40685,rbv2_ranger,auc,0.999872207641602
rbv2_ranger_40685_logloss,40685,rbv2_ranger,logloss,0.00587919820100069
rbv2_ranger_38_acc,38,rbv2_ranger,acc,0.996497571468353
rbv2_ranger_38_bac,38,rbv2_ranger,bac,0.979269504547119
rbv2_ranger_38_auc,38,rbv2_ranger,auc,0.999035358428955
rbv2_ranger_38_logloss,38,rbv2_ranger,logloss,0.0220803711563349
rbv2_ranger_42_acc,42,rbv2_ranger,acc,0.993741631507874
rbv2_ranger_42_bac,42,rbv2_ranger,bac,2.50289264140668e-13
rbv2_ranger_42_auc,42,rbv2_ranger,auc,1.68337782949224e-13
rbv2_ranger_42_logloss,42,rbv2_ranger,logloss,0.106855116784573
rbv2_ranger_44_acc,44,rbv2_ranger,acc,0.962749540805817
rbv2_ranger_44_bac,44,rbv2_ranger,bac,0.94031298160553
rbv2_ranger_44_auc,44,rbv2_ranger,auc,0.987111866474152
