job_id,problem,instance,scenario,target,score,quantiles_001,quantiles_01,quantiles_05,quantiles_10,quantiles_20
878,rbv2_ranger_41168_bac,41168,rbv2_ranger,bac,-0.868021667003632,-0.64583576464653,-0.621081149578095,-0.592961966991425,-0.576757729053497,-0.557396531105042
879,rbv2_ranger_41168_auc,41168,rbv2_ranger,auc,-0.985693335533142,-0.917905397295952,-0.906120300292969,-0.891966700553894,-0.882897615432739,-0.871063351631165
880,rbv2_ranger_41168_logloss,41168,rbv2_ranger,logloss,0.107059583067894,0.537901825368404,0.726851692199707,0.751411926746368,0.760725855827332,0.772595882415772
881,rbv2_ranger_1493_acc,1493,rbv2_ranger,acc,-0.888810873031616,-0.872448869109154,-0.855222198367119,-0.829005420207977,-0.80892425775528,-0.781169950962067
882,rbv2_ranger_1493_bac,1493,rbv2_ranger,bac,-0.994808375835419,-0.889138529956341,-0.866594016551971,-0.836770474910736,-0.815852463245392,-0.786410510540009
883,rbv2_ranger_1493_auc,1493,rbv2_ranger,auc,-1,-0.985584262788296,-0.981530249118805,-0.977053046226501,-0.975109398365021,-0.972818851470947
884,rbv2_ranger_1493_logloss,1493,rbv2_ranger,logloss,0.951200544834137,1.02371618008614,1.1466177213192,1.38131690621376,1.57205228805542,1.83993022441864
885,rbv2_ranger_40996_acc,40996,rbv2_ranger,acc,-1,-0.999880313873291,-0.983610515594482,-0.920685082674026,-0.900667607784271,-0.88942688703537
886,rbv2_ranger_40996_bac,40996,rbv2_ranger,bac,-1,-0.999872207641602,-0.974800724387169,-0.905607104301453,-0.873467445373535,-0.857169568538666
887,rbv2_ranger_40996_auc,40996,rbv2_ranger,auc,-1,-0.999998092651367,-0.998113512992859,-0.986784338951111,-0.981176495552063,-0.977205872535706
888,rbv2_ranger_40996_logloss,40996,rbv2_ranger,logloss,-1.53456431589705e-11,0.00187593485624529,0.0723065073043108,0.285451020300388,0.358495977520943,0.396096289157867
889,rbv2_ranger_554_acc,554,rbv2_ranger,acc,-1,-0.999974727630615,-0.993172724246979,-0.96860671043396,-0.962356728315353,-0.955548942089081
890,rbv2_ranger_554_bac,554,rbv2_ranger,bac,-1,-0.999965667724609,-0.991778969764709,-0.958965155482292,-0.944466888904572,-0.93128502368927
891,rbv2_ranger_554_auc,554,rbv2_ranger,auc,-1,-1,-0.999529004096985,-0.995863914489746,-0.994055390357971,-0.992057085037231
892,rbv2_ranger_554_logloss,554,rbv2_ranger,logloss,-1.53456431589705e-11,0.000980466587934643,0.053546478189528,0.191217255592346,0.240557387471199,0.292056888341904
893,rbv2_ranger_40923_acc,40923,rbv2_ranger,acc,-1,-1,-0.999990940093994,-0.968295979499817,-0.901918232440948,-0.868124306201935
894,rbv2_ranger_40923_bac,40923,rbv2_ranger,bac,-1,-1,-0.999994277954102,-0.952384951710701,-0.870166659355164,-0.831986546516419
895,rbv2_ranger_40923_auc,40923,rbv2_ranger,auc,-1,-1,-1,-0.996350288391113,-0.985860645771027,-0.97829681634903
896,rbv2_ranger_40923_logloss,40923,rbv2_ranger,logloss,-1.53456431589705e-11,-1.53456431589705e-11,0.000184748336323537,0.201951169222593,0.67660830616951,1.05186398029327
897,rbv2_ranger_41169_acc,41169,rbv2_ranger,acc,-1,-0.868088337242603,-0.470962538719177,-0.370834143459797,-0.349957883358002,-0.33644226193428
898,rbv2_ranger_41169_bac,41169,rbv2_ranger,bac,-1,-0.855026012778282,-0.340011091530323,-0.201308967918158,-0.179508090019226,-0.162189051508904
899,rbv2_ranger_41169_auc,41169,rbv2_ranger,auc,-1,-0.997076534211635,-0.930361896157265,-0.866554379463196,-0.848415434360504,-0.828142833709717
900,rbv2_ranger_41169_logloss,41169,rbv2_ranger,logloss,-1.53456431589705e-11,0.227635839089751,2.0056795668602,2.72987413406372,2.78639914989471,2.83893823623657
901,rbv2_rpart_41138_acc,41138,rbv2_rpart,acc,-0.977289736270905,-0.975434958934784,-0.973813951015472,-0.971680283546448,-0.970254242420197,-0.967694520950317
902,rbv2_rpart_41138_bac,41138,rbv2_rpart,bac,-0.859394311904907,-0.852696716785431,-0.845459282398224,-0.839302361011505,-0.834917962551117,-0.826744198799133
903,rbv2_rpart_41138_auc,41138,rbv2_rpart,auc,-0.918770670890808,-0.912222569465637,-0.904780149459839,-0.899332940578461,-0.894897699356079,-0.886380195617676
904,rbv2_rpart_41138_logloss,41138,rbv2_rpart,logloss,0.0790625959634781,0.0808550789952278,0.0836729034781456,0.088077038526535,0.0905670151114464,0.0946618691086769
905,rbv2_rpart_4135_acc,4135,rbv2_rpart,acc,-0.963647961616516,-0.951861741006374,-0.944964230060577,-0.937837600708008,-0.932822996377945,-0.922722101211548
906,rbv2_rpart_4135_bac,4135,rbv2_rpart,bac,-0.660192310810089,-0.627459646463394,-0.608437836170197,-0.575708091259003,-0.545960229635239,-0.514291703701019
907,rbv2_rpart_4135_auc,4135,rbv2_rpart,auc,-0.561382651329041,-0.545604112863541,-0.534088671207428,-0.519075274467468,-0.511791622638702,-0.505184888839722
908,rbv2_rpart_4135_logloss,4135,rbv2_rpart,logloss,0.118310622870922,0.14240702521801,0.158307215124369,0.173526597768068,0.190757629275322,0.214989736676216
909,rbv2_rpart_40981_acc,40981,rbv2_rpart,acc,-0.911864221096039,-0.908458232879639,-0.905517339706421,-0.901474475860596,-0.898758471012116,-0.894909679889679
910,rbv2_rpart_40981_bac,40981,rbv2_rpart,bac,-0.913505792617798,-0.902215899705887,-0.893335580825806,-0.884377360343933,-0.878825175762177,-0.871694922447205
911,rbv2_rpart_40981_auc,40981,rbv2_rpart,auc,-0.920549392700195,-0.91006589281559,-0.90313184261322,-0.895140111446381,-0.890102326869965,-0.882385790348053
912,rbv2_rpart_40981_logloss,40981,rbv2_rpart,logloss,0.289987176656723,0.294225988924503,0.299996316432953,0.309343248605728,0.314991921186447,0.322499930858612
913,rbv2_rpart_4134_acc,4134,rbv2_rpart,acc,-0.795073688030243,-0.780515383183956,-0.76813031733036,-0.757685542106628,-0.752279758453369,-0.746490955352783
914,rbv2_rpart_4134_bac,4134,rbv2_rpart,bac,-0.808246076107025,-0.796618942975998,-0.783497035503388,-0.772530928254128,-0.7667675614357,-0.760719239711762
915,rbv2_rpart_4134_auc,4134,rbv2_rpart,auc,-0.834496021270752,-0.823995530605316,-0.812642351388931,-0.80035787820816,-0.794068872928619,-0.787611424922943
916,rbv2_rpart_4134_logloss,4134,rbv2_rpart,logloss,0.450260579586029,0.486962877243757,0.494783908128738,0.505581557750702,0.513546466827393,0.524498283863068
917,rbv2_rpart_40927_acc,40927,rbv2_rpart,acc,-0.360911995172501,-0.335574492663145,-0.31472758680582,-0.290971663594246,-0.27811136841774,-0.256921201944351
918,rbv2_rpart_40927_bac,40927,rbv2_rpart,bac,-0.294566094875336,-0.258836985617876,-0.245117154270411,-0.229306846112013,-0.218183472752571,-0.200795873999596
919,rbv2_rpart_40927_auc,40927,rbv2_rpart,auc,-0.741394102573395,-0.718790783286095,-0.696515142917633,-0.673783838748932,-0.660385137796402,-0.638586759567261
920,rbv2_rpart_40927_logloss,40927,rbv2_rpart,logloss,1.64254462718964,1.82411801350117,1.98382851719856,2.06629767417908,2.11306309700012,2.16707711219788
921,rbv2_rpart_1220_acc,1220,rbv2_rpart,acc,-0.8612419962883,-0.848190547645092,-0.842227399349213,-0.838481545448303,-0.836068511009216,-0.832774043083191
922,rbv2_rpart_1220_bac,1220,rbv2_rpart,bac,-0.640591084957123,-0.58371445453167,-0.558320115804672,-0.54248172044754,-0.535105228424072,-0.525690019130707
923,rbv2_rpart_1220_auc,1220,rbv2_rpart,auc,-0.691748976707459,-0.633166628062725,-0.600609958171845,-0.577597677707672,-0.566945791244507,-0.551854431629181
924,rbv2_rpart_1220_logloss,1220,rbv2_rpart,logloss,0.329981923103333,0.357971668243408,0.381761580705643,0.395047336816788,0.398799479007721,0.403803586959839
925,rbv2_rpart_4154_acc,4154,rbv2_rpart,acc,-0.995417654514313,-0.994884252548218,-0.994019348621368,-0.992977142333984,-0.99249804019928,-0.991968154907227
926,rbv2_rpart_4154_bac,4154,rbv2_rpart,bac,-0.804824829101563,-0.750069036483765,-0.688537087440491,-0.636713743209839,-0.610271871089935,-0.574065732955933
927,rbv2_rpart_4154_auc,4154,rbv2_rpart,auc,-0.816177785396576,-0.749457054555416,-0.683541178703308,-0.634761634469032,-0.607045710086823,-0.568196177482605
928,rbv2_rpart_4154_logloss,4154,rbv2_rpart,logloss,0.0161704588681459,0.0183585900869221,0.0203368291258812,0.0224664509296417,0.0237119048833847,0.0249109212309122
929,rbv2_rpart_40923_acc,40923,rbv2_rpart,acc,-0.293421596288681,-0.268924152553082,-0.249009430408478,-0.221068454533815,-0.199289554357529,-0.157562959194183
930,rbv2_rpart_40923_bac,40923,rbv2_rpart,bac,-0.323742866516113,-0.297224853992462,-0.275265844166279,-0.243773932009935,-0.21906633079052,-0.171512541174889
931,rbv2_rpart_40923_auc,40923,rbv2_rpart,auc,-0.880403757095337,-0.860693530797958,-0.845838308334351,-0.825280606746674,-0.808605372905731,-0.773082137107849
932,rbv2_rpart_40923_logloss,40923,rbv2_rpart,logloss,2.55342507362366,2.72185462641716,2.84116100311279,2.90693303346634,2.95200443267822,3.0579065322876
933,rbv2_rpart_41163_acc,41163,rbv2_rpart,acc,-0.74045717716217,-0.724080207765102,-0.709548619985581,-0.690820693969727,-0.676904916763306,-0.656028687953949
934,rbv2_rpart_41163_bac,41163,rbv2_rpart,bac,-0.687194883823395,-0.681865337073803,-0.673647582530975,-0.660241425037384,-0.651856482028961,-0.637998700141907
935,rbv2_rpart_41163_auc,41163,rbv2_rpart,auc,-0.887087166309357,-0.881985366344452,-0.874956429004669,-0.86452704668045,-0.858441036939621,-0.8481520652771
936,rbv2_rpart_41163_logloss,41163,rbv2_rpart,logloss,0.896295309066773,0.913628568887711,0.933435045480728,0.95318591594696,0.973839402198792,1.01107745170593
937,rbv2_rpart_40996_acc,40996,rbv2_rpart,acc,-0.828384220600128,-0.807726745426655,-0.793979525566101,-0.775220215320587,-0.761102378368378,-0.737154352664947
938,rbv2_rpart_40996_bac,40996,rbv2_rpart,bac,-0.81374204158783,-0.797626975238323,-0.783238530158997,-0.768448352813721,-0.757114946842194,-0.735520720481873
939,rbv2_rpart_40996_auc,40996,rbv2_rpart,auc,-0.962663233280182,-0.960044803082943,-0.956236302852631,-0.950720489025116,-0.946746647357941,-0.93978226184845
940,rbv2_rpart_40996_logloss,40996,rbv2_rpart,logloss,0.779567301273346,0.848435918867588,0.884164901375771,0.915695023536682,0.939448583126068,0.977516353130341
941,rbv2_rpart_4538_acc,4538,rbv2_rpart,acc,-0.55938071012497,-0.535094023764133,-0.519746968746185,-0.504758179187775,-0.49584573507309,-0.484092563390732
942,rbv2_rpart_4538_bac,4538,rbv2_rpart,bac,-0.459162622690201,-0.438538206249476,-0.422839925885201,-0.412256221473217,-0.40465744137764,-0.390104949474335
943,rbv2_rpart_4538_auc,4538,rbv2_rpart,auc,-0.782066702842712,-0.763989448547363,-0.7534299492836,-0.740752398967743,-0.732093036174774,-0.717818021774292
944,rbv2_rpart_4538_logloss,4538,rbv2_rpart,logloss,1.16224551200867,1.21721825003624,1.24478352069855,1.27195401787758,1.28819608688355,1.31125223636627
945,rbv2_rpart_40978_acc,40978,rbv2_rpart,acc,-0.966313064098358,-0.961628258228302,-0.953600823879242,-0.941736280918121,-0.932684004306793,-0.920709133148193
946,rbv2_rpart_40978_bac,40978,rbv2_rpart,bac,-0.962615549564362,-0.951892616152763,-0.938168585300446,-0.92165619134903,-0.90942907333374,-0.893690049648285
947,rbv2_rpart_40978_auc,40978,rbv2_rpart,auc,-0.977729737758636,-0.967788644075394,-0.954346853494644,-0.935215353965759,-0.919985949993134,-0.89886474609375
948,rbv2_rpart_40978_logloss,40978,rbv2_rpart,logloss,0.182234600186348,0.204893288210034,0.211158648133278,0.216880664229393,0.220864072442055,0.227807402610779
949,rbv2_rpart_375_acc,375,rbv2_rpart,acc,-0.779921591281891,-0.767890095710754,-0.757765069007874,-0.744785785675049,-0.735988020896912,-0.720979452133179
950,rbv2_rpart_375_bac,375,rbv2_rpart,bac,-0.758635640144348,-0.742825151860714,-0.734927548766136,-0.727495440840721,-0.72265499830246,-0.712781274318695
951,rbv2_rpart_375_auc,375,rbv2_rpart,auc,-0.955946326255798,-0.950526479482651,-0.94454437494278,-0.93935215473175,-0.937034785747528,-0.933798670768738
952,rbv2_rpart_375_logloss,375,rbv2_rpart,logloss,0.860409379005432,0.94695305544138,1.00384735107422,1.03354227542877,1.05035626888275,1.06968450546265
953,rbv2_rpart_1111_acc,1111,rbv2_rpart,acc,-0.985157608985901,-0.981002449989319,-0.977821111679077,-0.975174486637115,-0.973412811756134,-0.970709621906281
954,rbv2_rpart_1111_bac,1111,rbv2_rpart,bac,-0.602824985980988,-0.558786750912666,-0.531218588352203,-0.519297063350678,-0.513551652431488,-0.506014227867127
955,rbv2_rpart_1111_auc,1111,rbv2_rpart,auc,-0.623215913772583,-0.583799007952213,-0.551735520362854,-0.533292645215988,-0.527256548404694,-0.51996111869812
956,rbv2_rpart_1111_logloss,1111,rbv2_rpart,logloss,0.0500726029276848,0.0556627428270876,0.0608888193964958,0.0628633424639702,0.0641691610217094,0.065817691385746
957,rbv2_rpart_40496_acc,40496,rbv2_rpart,acc,-0.727671623229981,-0.689692450761795,-0.6513991355896,-0.603990912437439,-0.566648650169373,-0.495292782783508
958,rbv2_rpart_40496_bac,40496,rbv2_rpart,bac,-0.770895540714264,-0.710848996639252,-0.652852013707161,-0.602553725242615,-0.565592575073242,-0.49979093670845
959,rbv2_rpart_40496_auc,40496,rbv2_rpart,auc,-0.959808647632599,-0.944922804832458,-0.933588147163391,-0.920319378376007,-0.908690625429153,-0.884554851055145
960,rbv2_rpart_40496_logloss,40496,rbv2_rpart,logloss,1.83285844326019,1.87091586089134,1.89675634622574,1.93131339550018,1.95644438266754,1.99886016845703
961,rbv2_rpart_40966_acc,40966,rbv2_rpart,acc,-0.812501311302185,-0.787432672083378,-0.766499936580658,-0.741727888584137,-0.724013924598694,-0.696276068687439
962,rbv2_rpart_40966_bac,40966,rbv2_rpart,bac,-0.827362596988678,-0.808147431969643,-0.782271087169647,-0.758797776699066,-0.742027878761292,-0.715456068515778
963,rbv2_rpart_40966_auc,40966,rbv2_rpart,auc,-0.968458950519562,-0.962692623913288,-0.956400454044342,-0.94903552532196,-0.943620622158051,-0.934605479240417
964,rbv2_rpart_40966_logloss,40966,rbv2_rpart,logloss,1.00981450080872,1.0886709523201,1.13627398014069,1.1558381319046,1.1680725812912,1.18580329418182
965,rbv2_rpart_41150_acc,41150,rbv2_rpart,acc,-0.952076017856598,-0.941062930881977,-0.930567681789398,-0.920930445194244,-0.916437685489655,-0.910168290138245
966,rbv2_rpart_41150_bac,41150,rbv2_rpart,bac,-0.900639235973358,-0.884481969892979,-0.86263120174408,-0.844940185546875,-0.838478326797485,-0.828545391559601
967,rbv2_rpart_41150_auc,41150,rbv2_rpart,auc,-0.943962633609772,-0.933573903441429,-0.919066905975342,-0.905843794345856,-0.900204718112946,-0.891267716884613
968,rbv2_rpart_41150_logloss,41150,rbv2_rpart,logloss,0.194333419203758,0.232533809736371,0.255483210086823,0.271861702203751,0.281298726797104,0.296474516391754
969,rbv2_rpart_4534_acc,4534,rbv2_rpart,acc,-0.961995124816895,-0.959837915360928,-0.958105802536011,-0.955499768257141,-0.953233480453491,-0.949560642242432
970,rbv2_rpart_4534_bac,4534,rbv2_rpart,bac,-0.952886283397675,-0.950000822544098,-0.945366263389587,-0.940248429775238,-0.937345802783966,-0.933313965797424
971,rbv2_rpart_4534_auc,4534,rbv2_rpart,auc,-0.968462646007538,-0.967295944690704,-0.965990543365479,-0.963921844959259,-0.962308943271637,-0.959665834903717
972,rbv2_rpart_4534_logloss,4534,rbv2_rpart,logloss,0.15307928621769,0.159346490174532,0.162879452109337,0.170012250542641,0.175961822271347,0.185123011469841
973,rbv2_rpart_40900_acc,40900,rbv2_rpart,acc,-0.996251463890076,-0.995504975318909,-0.994924128055573,-0.994415700435638,-0.993970036506653,-0.993177890777588
974,rbv2_rpart_40900_bac,40900,rbv2_rpart,bac,-0.910272479057312,-0.890542152941227,-0.865417957305908,-0.837725400924683,-0.817852973937988,-0.78676187992096
975,rbv2_rpart_40900_auc,40900,rbv2_rpart,auc,-0.944484949111938,-0.928507508635521,-0.907761931419373,-0.882395923137665,-0.862593352794647,-0.82947039604187
976,rbv2_rpart_40900_logloss,40900,rbv2_rpart,logloss,0.0203860532492399,0.0237453384362161,0.0277166739106178,0.0318291746079922,0.0338334180414677,0.0360865630209446
977,rbv2_rpart_40536_acc,40536,rbv2_rpart,acc,-0.917751371860504,-0.907294578313827,-0.893366293907166,-0.880704402923584,-0.873230874538422,-0.864700198173523
978,rbv2_rpart_40536_bac,40536,rbv2_rpart,bac,-0.77377986907959,-0.740769335150719,-0.705509570240975,-0.664793133735657,-0.643710613250732,-0.623450100421906
979,rbv2_rpart_40536_auc,40536,rbv2_rpart,auc,-0.855134904384613,-0.820207191109657,-0.778912216424942,-0.732755255699158,-0.707433760166168,-0.681907200813294
980,rbv2_rpart_40536_logloss,40536,rbv2_rpart,logloss,0.316761195659637,0.351032934248447,0.36705669760704,0.378531396389008,0.385291755199432,0.395043611526489
981,rbv2_rpart_41156_acc,41156,rbv2_rpart,acc,-0.913605153560638,-0.903641881227493,-0.895898520946503,-0.890246629714966,-0.886496901512146,-0.881501019001007
982,rbv2_rpart_41156_bac,41156,rbv2_rpart,bac,-0.84601902961731,-0.82035584038496,-0.801898137331009,-0.787238955497742,-0.779057800769806,-0.767939865589142
983,rbv2_rpart_41156_auc,41156,rbv2_rpart,auc,-0.903388500213623,-0.878823344945908,-0.859661595225334,-0.845372200012207,-0.836847066879273,-0.826302826404572
984,rbv2_rpart_41156_logloss,41156,rbv2_rpart,logloss,0.326886415481567,0.336198058903217,0.347232520580292,0.362492799758911,0.371017813682556,0.383204847574234
985,rbv2_rpart_1590_acc,1590,rbv2_rpart,acc,-0.851492404937744,-0.843262553215027,-0.839456081390381,-0.834580421447754,-0.832086563110352,-0.827455699443817
986,rbv2_rpart_1590_bac,1590,rbv2_rpart,bac,-0.837303698062897,-0.820880177736282,-0.803438305854797,-0.790811657905579,-0.784509360790253,-0.776392161846161
987,rbv2_rpart_1590_auc,1590,rbv2_rpart,auc,-0.915127635002136,-0.895942928135395,-0.876364409923554,-0.858639001846314,-0.850453615188599,-0.84116941690445
988,rbv2_rpart_1590_logloss,1590,rbv2_rpart,logloss,0.319009691476822,0.324089943438768,0.331072252392769,0.339835971593857,0.345384299755096,0.353303760290146
989,rbv2_rpart_1457_acc,1457,rbv2_rpart,acc,-0.454260945320129,-0.397249397337437,-0.340412754118443,-0.284753374755383,-0.250977802276611,-0.200650459527969
990,rbv2_rpart_1457_bac,1457,rbv2_rpart,bac,-0.477054864168167,-0.427840549647808,-0.373809590339661,-0.317843498289585,-0.278453761339188,-0.219459441304207
991,rbv2_rpart_1457_auc,1457,rbv2_rpart,auc,-0.92465478181839,-0.908782305061817,-0.890732407569885,-0.867872738838196,-0.851417720317841,-0.823191225528717
992,rbv2_rpart_1457_logloss,1457,rbv2_rpart,logloss,3.35041117668152,3.584665589571,3.75684111833572,3.87093806266785,3.91310238838196,3.96531677246094
993,rbv2_rpart_458_acc,458,rbv2_rpart,acc,-0.902821838855743,-0.897424042224884,-0.890372335910797,-0.879888415336609,-0.870661544799805,-0.852499961853027
994,rbv2_rpart_458_bac,458,rbv2_rpart,bac,-0.868747115135193,-0.858293533325195,-0.850254118442535,-0.837369203567505,-0.825915157794952,-0.80380494594574
995,rbv2_rpart_458_auc,458,rbv2_rpart,auc,-0.970278263092041,-0.967652082443237,-0.963914453983307,-0.957524836063385,-0.951754629611969,-0.94116884469986
996,rbv2_rpart_458_logloss,458,rbv2_rpart,logloss,0.433331310749054,0.45190259629488,0.48424072176218,0.505696713924408,0.518254244327545,0.535176157951355
997,rbv2_rpart_469_acc,469,rbv2_rpart,acc,-0.27486863732338,-0.256029875069857,-0.24643061503768,-0.235703460872173,-0.229896694421768,-0.22361935377121
998,rbv2_rpart_469_bac,469,rbv2_rpart,bac,-0.310436189174652,-0.266202569514513,-0.24482087790966,-0.236308425664902,-0.231860280036926,-0.224783703684807
999,rbv2_rpart_469_auc,469,rbv2_rpart,auc,-0.698953211307526,-0.658421787500382,-0.625789999961853,-0.609526273608208,-0.599457502365112,-0.584362745285034
1000,rbv2_rpart_469_logloss,469,rbv2_rpart,logloss,1.51622354984283,1.60347305715084,1.6695768737793,1.70289850234985,1.71822667121887,1.73818826675415
1001,rbv2_rpart_41157_acc,41157,rbv2_rpart,acc,-0.684295177459717,-0.675387027442455,-0.665484501123428,-0.650986793637276,-0.641861796379089,-0.628227233886719
1002,rbv2_rpart_41157_bac,41157,rbv2_rpart,bac,-0.610681772232056,-0.590974808871746,-0.576272785663605,-0.5548455119133,-0.541451096534729,-0.526406407356262
1003,rbv2_rpart_41157_auc,41157,rbv2_rpart,auc,-0.739524185657501,-0.716403794646263,-0.68884052157402,-0.650670477747917,-0.628129005432129,-0.601732552051544
1004,rbv2_rpart_41157_logloss,41157,rbv2_rpart,logloss,0.544913172721863,0.578350894212723,0.623655310273171,0.673628568649292,0.702248740196228,0.728769361972809
1005,rbv2_rpart_11_acc,11,rbv2_rpart,acc,-0.775039851665497,-0.759197294712067,-0.735179901123047,-0.705881124734879,-0.694790244102478,-0.681017875671387
1006,rbv2_rpart_11_bac,11,rbv2_rpart,bac,-0.695806086063385,-0.658371523201466,-0.617220664024353,-0.573316031694412,-0.556220889091492,-0.537682414054871
1007,rbv2_rpart_11_auc,11,rbv2_rpart,auc,-0.848535239696503,-0.822089799106121,-0.79367974460125,-0.76893949508667,-0.753949213027954,-0.733515918254852
1008,rbv2_rpart_11_logloss,11,rbv2_rpart,logloss,0.654156386852264,0.672159249007702,0.694806786775589,0.724729299545288,0.739446222782135,0.757488131523132
1009,rbv2_rpart_1461_acc,1461,rbv2_rpart,acc,-0.952154099941254,-0.942697763442993,-0.931620854139328,-0.92260068655014,-0.918213605880737,-0.912022531032562
1010,rbv2_rpart_1461_bac,1461,rbv2_rpart,bac,-0.801687121391296,-0.771641376554966,-0.738341745734215,-0.697501599788666,-0.680164992809296,-0.65944756269455
1011,rbv2_rpart_1461_auc,1461,rbv2_rpart,auc,-0.878434538841248,-0.846049669623375,-0.811024250984192,-0.768399953842163,-0.749514162540436,-0.726255893707275
1012,rbv2_rpart_1461_logloss,1461,rbv2_rpart,logloss,0.211388975381851,0.237263931900263,0.248497158288956,0.255333691835403,0.259680241346359,0.266344010829926
1013,rbv2_rpart_1462_acc,1462,rbv2_rpart,acc,-0.967482268810272,-0.961956623852253,-0.955304741859436,-0.945346415042877,-0.939857542514801,-0.933554351329803
1014,rbv2_rpart_1462_bac,1462,rbv2_rpart,bac,-0.968972623348236,-0.963014006614685,-0.954519748687744,-0.942485630512238,-0.935905933380127,-0.928164005279541
1015,rbv2_rpart_1462_auc,1462,rbv2_rpart,auc,-0.977864027023315,-0.974034966886044,-0.969035446643829,-0.96103048324585,-0.956037521362305,-0.949453771114349
1016,rbv2_rpart_1462_logloss,1462,rbv2_rpart,logloss,0.157098919153214,0.18174142485857,0.198241582214832,0.215126214921474,0.223582521080971,0.235776081681252
1017,rbv2_rpart_1464_acc,1464,rbv2_rpart,acc,-0.826895594596863,-0.817447488248348,-0.810348510742188,-0.80102527141571,-0.79425972700119,-0.784811675548554
1018,rbv2_rpart_1464_bac,1464,rbv2_rpart,bac,-0.714203119277954,-0.682913067579269,-0.662877406477928,-0.642705857753754,-0.631515443325043,-0.616981744766235
1019,rbv2_rpart_1464_auc,1464,rbv2_rpart,auc,-0.776027977466583,-0.746136558949947,-0.72120919585228,-0.692476332187653,-0.677161931991577,-0.657393991947174
1020,rbv2_rpart_1464_logloss,1464,rbv2_rpart,logloss,0.417686551809311,0.455590660691261,0.46264636516571,0.470418108999729,0.475921005010605,0.483975112438202
1021,rbv2_rpart_15_acc,15,rbv2_rpart,acc,-0.979549705982208,-0.976585390031338,-0.973223447799683,-0.969281315803528,-0.966372013092041,-0.962195158004761
1022,rbv2_rpart_15_bac,15,rbv2_rpart,bac,-0.976077020168304,-0.970517039299011,-0.963850140571594,-0.953826367855072,-0.947819888591766,-0.940660953521729
1023,rbv2_rpart_15_auc,15,rbv2_rpart,auc,-0.98831570148468,-0.985078696250915,-0.981299996376038,-0.975576341152191,-0.971494913101196,-0.965658962726593
1024,rbv2_rpart_15_logloss,15,rbv2_rpart,logloss,0.145042821764946,0.171895754531026,0.190081596374512,0.201255334913731,0.205814614892006,0.212529480457306
1025,rbv2_rpart_40975_acc,40975,rbv2_rpart,acc,-0.94186919927597,-0.939142525196075,-0.935099440813065,-0.926432490348816,-0.91850084066391,-0.903578102588654
1026,rbv2_rpart_40975_bac,40975,rbv2_rpart,bac,-0.842722296714783,-0.815011101126671,-0.786836624145508,-0.753724634647369,-0.730799877643585,-0.691890120506287
1027,rbv2_rpart_40975_auc,40975,rbv2_rpart,auc,-0.961411833763123,-0.951280951499939,-0.941677051782608,-0.928824603557587,-0.918416798114777,-0.900343835353851
1028,rbv2_rpart_40975_logloss,40975,rbv2_rpart,logloss,0.235795587301254,0.253621066004038,0.276673527657986,0.306362897157669,0.317263633012772,0.33178648352623
1029,rbv2_rpart_41142_acc,41142,rbv2_rpart,acc,-0.696236252784729,-0.691088259220123,-0.685499634742737,-0.678321421146393,-0.674343109130859,-0.668447315692902
1030,rbv2_rpart_41142_bac,41142,rbv2_rpart,bac,-0.693184614181519,-0.684624143362045,-0.674591375589371,-0.660792055726051,-0.652087807655335,-0.642232835292816
1031,rbv2_rpart_41142_auc,41142,rbv2_rpart,auc,-0.747844815254211,-0.727628601133823,-0.715572072863579,-0.703669726848602,-0.6942418217659,-0.678997159004211
1032,rbv2_rpart_41142_logloss,41142,rbv2_rpart,logloss,0.576043009757996,0.588276443123817,0.597296467423439,0.60816752910614,0.61646032333374,0.630638408660889
1033,rbv2_rpart_40701_acc,40701,rbv2_rpart,acc,-0.975669384002686,-0.966991543769836,-0.960991978645325,-0.952599108219147,-0.946300745010376,-0.937547862529755
1034,rbv2_rpart_40701_bac,40701,rbv2_rpart,bac,-0.930782496929169,-0.895989065587521,-0.869287506937981,-0.842357516288757,-0.822521090507507,-0.79340273141861
1035,rbv2_rpart_40701_auc,40701,rbv2_rpart,auc,-0.960656642913818,-0.936770325303078,-0.916925489902496,-0.895968556404114,-0.879287779331207,-0.851874172687531
1036,rbv2_rpart_40701_logloss,40701,rbv2_rpart,logloss,0.117453381419182,0.145155181214213,0.171684902310371,0.195113569498062,0.204557090997696,0.216066151857376
1037,rbv2_rpart_40994_acc,40994,rbv2_rpart,acc,-0.897641479969025,-0.890548949599266,-0.878359138965607,-0.857284069061279,-0.843511879444122,-0.830933570861816
1038,rbv2_rpart_40994_bac,40994,rbv2_rpart,bac,-0.783875167369843,-0.755764507472515,-0.713889837265015,-0.642547789216042,-0.601715439558029,-0.570433080196381
1039,rbv2_rpart_40994_auc,40994,rbv2_rpart,auc,-0.878312230110169,-0.83960028064251,-0.784117431044579,-0.687619754672051,-0.627749568223953,-0.562355756759644
1040,rbv2_rpart_40994_logloss,40994,rbv2_rpart,logloss,0.233730047941208,0.244084669277072,0.256621867418289,0.276420027017593,0.292538464069366,0.317484492063522
1041,rbv2_rpart_23_acc,23,rbv2_rpart,acc,-0.617947459220886,-0.608112993180752,-0.595402002334595,-0.578261256217957,-0.570371091365814,-0.559014856815338
